id,constant,position,translate
34,indexStepsText.step2.title,Шаг №2,Авторизация в личном кабинете
35,indexStepsText.step2.text|dot,Описание Шага №2,Сразу после регистрации можно авторизоваться в личном кабинете по полученному логину и паролю.
36,indexStepsText.step3.title,Шаг №3,Пополнение депозита
37,indexStepsText.step3.text|dot,Описание Шага №3,Пополнить депозит можно разными удобными способами. Это занимает совсем немного времени.
1.5. Информация об аккаунтах.,,,
38,indexAccountsText.h2,Главный заголовок раздела,Типы торговых счетов
39,indexAccountsText.account1.title,Аккаунт №1,Start Trade
40,indexAccountsText.account1.text|dot,Подзаголовок для аккаунта №1,Оцените качество торговых условий и скорость исполнения с базовым типом счета для новичков и уже опытных трейдеров.
41,indexAccountsText.account2.title,Аккаунт №2,Trade Invest
42,indexAccountsText.account2.text|dot,Подзаголовок для аккаунта №2,"Широкие возможности для профессионального трейдинга на финансовых рынках, без ограничений. "
43,indexAccountsText.account3.title,Аккаунт №3,Trade PRO
44,indexAccountsText.account3.text|dot,Подзаголовок для аккаунта №3,Особое внимание к деталям и расширенный доступ к разным финансовым инструментам с особыми условиями исполнения.
45,indexAccountsText.account_condition_1,Минимальный депозит:,Минимальный депозит
46,indexAccountsText.account_condition_2,Кредитное плечо:,Кредитное плечо
47,indexAccountsText.account_condition_3,Моментальное исполнение,Моментальное исполнение
48,indexAccountsText.account_condition_4,Торговля криптовалютами и металлами,Торговля криптовалютами и металлами
49,indexAccountsText.account_condition_5,Возможность инвестиций в ПАММ-счета,Возможность инвестиций в ПАММ-счета
50,indexAccountsText.account_condition_6,Отсутствие свопа,Отсутствие свопа
51,indexAccountsText.account_condition_7,Торговля ETF и индексами,Торговля ETF и индексами
52,indexAccountsText.account_condition_8,Страхование депозитов,Страхование депозитов
53,indexAccountsText.account_condition_9,Персональный менеджер,Персональный менеджер
54,indexAccountsText.account_condition_10,Открытие личного ПАММ-счета,Открытие личного ПАММ-счета
53,indexAccountsText.account_condition_11,Защита депозитов,Защита депозитов
54,indexAccountsText.account_condition_12,Круглосуточная поддержка,Круглосуточная поддержка
1.6. Новости,,,
55,indexNewsText.h2,Главный заголовок раздела,Последние экономические новости
1.7. Футер,,,
56,footerContent,Футер текст,"Компания Company Name зарегистрирована по адресу: Northern Shops. Mile 1 Phillip Goldson Highway, Belize City, Belize. Деятельность компании осуществляется в соответствии с требованиями Кипрской комиссии по ценным бумагам и биржам (номер лицензии: 979/23), Комиссии по международным финансовым услугам (IFSC) (01/46/HP/77) и Комиссии по финансовым услугам Республики Маврикия (номер лицензии инвестиционного дилера: F07658994)."
2. Рынки и инструменты,,,
2.2. Обзор рынков,,,
2.2.1. Посадочный экран,,,
57,marketsHeaderText.title,Заголовок,Обзор финансовых рынков
58,marketsHeaderText.text|dot,Подзаголовок,"Благодаря доступу к ключевым финансовым рынкам, вы можете не ограничивать себя в использовании торговых стратегий и тактик. Выбирайте наиболее ликвидные активы и торгуйте ими в любое время, на выгодных условиях."
59,commonMarketsText.title_graph,Заголовок торгового графика,График торгового инструмента
60,commonMarketsText.title_table,Заголовок таблицы инструментов,Таблица инструментов
61,commonMarketsText.footnote,Часы работы рынков,* часы открытия и закрытия торгов указаны по UTC+0
2.2.2. Валюты,,,
62,marketsListText.market1.title,Заголовок,Валютные пары
63,marketsListText.market1.text|dot,Подзаголовок,"Вместе с Company Name вы можете ощутить все превосходство CFD-трейдинга валютными парами. Совершать сделки можно буквально в один клик, с выгодными условиями исполнения."
2.2.3. Металлы,,,
64,marketsListText.market2.title,Заголовок,Драгоценные металлы
65,marketsListText.market2.text|dot,Подзаголовок,"Интуитивно понятный CFD-трейдинг драгоценными металлами доступен каждому с Company Name. На выбор представлены наиболее ликвидные активы, а условия исполнения выгодны начинающим и даже опытным трейдерам."
2.2.4. Акции,,,
66,marketsListText.market3.title,Заголовок,Акции компаний
67,marketsListText.market3.text|dot,Подзаголовок,"Хотите быть участником фондового рынка и совершать сделки с ценными бумагами лучших компаний мира? Для этого достаточно открыть счет у Company Name. После этого вы получите абсолютный доступ к CFD-сделкам с акциями Facebook, Tesla и других компаний мира."
2.2.5. Товары,,,
68,marketsListText.market4.title,Заголовок,Товары
69,marketsListText.market4.text|dot,Подзаголовок,"Торгуйте наиболее ликвидными товарами на разницу цен. Это значит, что вам достаточно иметь лишь небольшую сумму, чтобы стать полноправным участником сырьевого финансового рынка. Вы будете удивлены низкими маржинальными требованиями и выгодными условиями исполнения ордеров."
2.2.6. Индексы,,,
70,marketsListText.market5.title,Заголовок,Биржевые индексы
71,marketsListText.market5.text|dot,Подзаголовок,Фондовые индексы являются одними из самых ликвидных финансовых инструментов. С первой же сделки с индексами вы оцените их преимущества.
2.2.7. Криптовалюты,,,
72,marketsListText.market6.title,Заголовок,Криптовалюты
73,marketsListText.market6.text|dot,Подзаголовок,"Криптовалютный рынок еще никогда не был так близок! Благодаря CFD-трейдингу не нужно регистрировать дополнительные кошельки и покупать токены в ожидании их роста. Торгуйте CFD и получайте выгоду, независимо от того, в каком направлении движется рынок."
2.3. Валюты,,,
2.3.1. Посадочный экран,,,
74,forexHeaderText.title,Заголовок,CFD-торговля валютными парами
75,forexHeaderText.text|dot,Подзаголовок,Основой CFD-торговли на валютном рынке является использование кредитного плеча. При этом главным финансовым инструментом валютного рынка остаются пары валют. Их котировки отражают отношение цены основной валюты ко второстепенной.
76,forexProfitsText.profit1.title,Преимущество №1. Заголовок.,Исполнение за 60-80 мс
77,forexProfitsText.profit1.text|dot,Преимущество №1. Описание.,Высокая скорость исполнения сделок с валютными парами осуществляется за счет надежных агрегаторов ликвидности.
78,forexProfitsText.profit2.title,Преимущество №2. Заголовок.,Гарантированная ликвидность
79,forexProfitsText.profit2.text|dot,Преимущество №2. Описание.,"Валютный рынок имеет наибольшую капитализацию и самый большой объем ежедневных торгов, что гарантирует ликвидность."
80,forexProfitsText.profit3.title,Преимущество №3. Заголовок.,Наименьшие маржинальные требования
81,forexProfitsText.profit3.text|dot,Преимущество №3. Описание.,"Начать торговать CFD на валютные пары можно даже с небольшим депозитом, независимо от опыта и навыков. "
82,forexProfitsText.profit4.title,Преимущество №4. Заголовок.,Удобный терминал для сделок
83,forexProfitsText.profit4.text|dot,Преимущество №4. Описание.,Удобнее всего совершать сделки с валютными парами и другими активами через функциональный терминал Company Name.
2.3.2. Описание рынка,,,
84,forexAssetsText.title,Заголовок,Особенности трейдинга валютными парами
85,forexAssetsText.text|dot,Подзаголовок,"Ключевая особенность CFD-торговли валютными парами заключается в том, что этот рынок доступен круглосуточно, 5 дней в неделю. Совершать сделки при этом можно даже с минимальным объемом в 0.01 лот. Это позволяет лучше реагировать на экономическую ситуацию в мире и не рисковать при этом большей частью своего депозита."
2.4. Металлы,,,
2.4.1. Посадочный экран,,,
86,metalsHeaderText.title,Заголовок,CFD-торговля драгоценными металлами
87,metalsHeaderText.text|dot,Подзаголовок,"В центре внимания рынка металлов находится золото, платина и серебро. Эти драгоценные материалы имеют высокую ценность, и нередко используются в качестве диверсификации для инвестиционных портфелей. Это и не удивительно, ведь сделки с металлами могут приносить стабильно высокую прибыль."
88,metalsProfitsText.profit1.title,Преимущество №1. Заголовок.,Низкие требования к объему лота
89,metalsProfitsText.profit1.text|dot,Преимущество №1. Описание.,"Совершать сделки с драгоценными металлами можно с объемом от 0.01 лота, что минимизирует маржинальные требования."
90,metalsProfitsText.profit2.title,Преимущество №2. Заголовок.,Одни из самых низких спредов
91,metalsProfitsText.profit2.text|dot,Преимущество №2. Описание.,"Уже с первых сделок с металлами вы заметите очень низкий уровень спредов, вне зависимости от выбранного актива."
92,metalsProfitsText.profit3.title,Преимущество №3. Заголовок.,Любые стратегии и тактики
93,metalsProfitsText.profit3.text|dot,Преимущество №3. Описание.,В CFD-торговле драгоценными металлами нет никаких ограничений на используемые стратегии и тактики.
94,metalsProfitsText.profit4.title,Преимущество №4. Заголовок.,Прозрачное ценообразование
95,metalsProfitsText.profit4.text|dot,Преимущество №4. Описание.,"Обратите внимание на высокую точность котировок, которая стала возможной за счет поставщиков ликвидного высшего уровня."
2.4.2. Описание рынка,,,
96,metalsAssetsText.title,Заголовок,Особенности трейдинга драгоценными металлами
97,metalsAssetsText.text|dot,Подзаголовок,"CFD-торговля драгоценными металлами всегда привлекала начинающих и опытных трейдеров. Все дело с выгодных условиях торговли. А именно, в низких спредах, отсутствии скрытых комиссий, а также в понятной и прогнозируемой динамике котировок. Достаточно уделять время на анализ рынка металлов, чтобы точнее прогнозировать движение их цен."
2.5. Акции,,,
2.5.1. Посадочный экран,,,
98,stocksHeaderText.title,Заголовок,CFD-торговля акциями
99,stocksHeaderText.text|dot,Подзаголовок,"Акции компаний являются одними из самых выгодных финансовых инструментов для заработка на разнице цен. Изучайте фондовый рынок, анализируйте, прогнозируйте и получайте прибыль!"
100,stocksProfitsText.profit1.title,Преимущество №1. Заголовок.,Ордера в один клик
101,stocksProfitsText.profit1.text|dot,Преимущество №1. Описание.,"Вам не придется тратить время на исполнение сделок, так как любой ордер на покупку или продажу открывается в один клик."
102,stocksProfitsText.profit2.title,Преимущество №2. Заголовок.,Доступ к разным видам акций
103,stocksProfitsText.profit2.text|dot,Преимущество №2. Описание.,"Для осуществления сделок можно использовать десятки акций компаний разного типа, включая бумаги ""голубых фишек""."
104,stocksProfitsText.profit3.title,Преимущество №3. Заголовок.,Информативный анализ в терминале
105,stocksProfitsText.profit3.text|dot,Преимущество №3. Описание.,Очень удобно отслеживать график акций в многофункциональном торговом терминале Company Name.
106,stocksProfitsText.profit4.title,Преимущество №4. Заголовок.,Нет комиссий на покупку и продажу
107,stocksProfitsText.profit4.text|dot,Преимущество №4. Описание.,Все ордера на покупку и продажу акций компаний исполняются без комиссий и без дополнительных издержек.
2.5.2. Описание рынка,,,
108,stocksAssetsText.title,Заголовок,Особенности трейдинга акциями
109,stocksAssetsText.text|dot,Подзаголовок,"Главной особенностью CFD-торговли акциями является тот факт, что их не нужно при таком формате трейдинга физически приобретать. А зарабатывать можно и при движении фондового рынка вниз, и во время стремительного роста. Также можно использовать любую торговую стратегию, что выгодно и для начинающих, и для опытных трейдеров. "
2.6. Товары,,,
2.6.1. Посадочный экран,,,
110,commoditiesHeaderText.title,Заголовок,CFD-торговля сырьевыми товарами
111,commoditiesHeaderText.text|dot,Подзаголовок,"Торговля CFD на товары с Company Name абсолютно безопасна. Торгуйте нефтью и другими CFD на товары в режиме онлайн, используя уникальную торговую платформу."
112,commoditiesProfitsText.profit1.title,Преимущество №1. Заголовок.,Сделки с нефтью и газом
113,commoditiesProfitsText.profit1.text|dot,Преимущество №1. Описание.,"Сырьевой рынок включает в себя два самых популярных товара: нефть и газ, которыми можно торговать в CFD-формате."
114,commoditiesProfitsText.profit2.title,Преимущество №2. Заголовок.,Лояльные условия исполнения
115,commoditiesProfitsText.profit2.text|dot,Преимущество №2. Описание.,"Каждый ордер с сырьевыми товарами исполняется без задержек, без скрытых комиссий, и с конкурентными спредами."
116,commoditiesProfitsText.profit3.title,Преимущество №3. Заголовок.,Отсутствие ограничений на объем
117,commoditiesProfitsText.profit3.text|dot,Преимущество №3. Описание.,Сделки на товары в формате контрактов на разницу цен не имеют ограничений на объем и срок экспирации.
118,commoditiesProfitsText.profit4.title,Преимущество №4. Заголовок.,Комплексная поддержка клиентов
119,commoditiesProfitsText.profit4.text|dot,Преимущество №4. Описание.,Для торговли на сырьевом и других рынках очень важна профессиональная клиентская поддержка от брокерской компании.
2.6.2. Описание рынка,,,
120,commoditiesAssetsText.title,Заголовок,Особенности трейдинга сырьевыми товарами
121,commoditiesAssetsText.text|dot,Подзаголовок,"Нефть и газ являются важными товарами, составляющими основу мировой экономики. Поэтому для успешного CFD-трейдинга этими финансовыми инструментами необходимо анализировать политическую и экономическую ситуацию. "
2.7. Индексы,,,
2.7.1. Посадочный экран,,,
122,indicesHeaderText.title,Заголовок,CFD-торговля индексами
123,indicesHeaderText.text|dot,Подзаголовок,"CFD на индексы — это специальные контракты, покупатели и продавцы которых делают ставки на рост или снижение фондового рынка."
124,indicesProfitsText.profit1.title,Преимущество №1. Заголовок.,Без ограниченных сроков истечения
125,indicesProfitsText.profit1.text|dot,Преимущество №1. Описание.,"Вы самостоятельно определяете, сколько времени ваш ордер будет активным. "
126,indicesProfitsText.profit2.title,Преимущество №2. Заголовок.,Без переплаты за свопы
127,indicesProfitsText.profit2.text|dot,Преимущество №2. Описание.,Не ограничивайте себя сроками исполнения ордеров за счет отсутствия или минимального размера свопов.
128,indicesProfitsText.profit3.title,Преимущество №3. Заголовок.,Экономия на комиссии
129,indicesProfitsText.profit3.text|dot,Преимущество №3. Описание.,"Совершая CFD-сделки на индексы с Company Name вы экономите на комиссии, исключая любую переплату даже за длительные сделки."
130,indicesProfitsText.profit4.title,Преимущество №4. Заголовок.,Самые ликвидные индексы
131,indicesProfitsText.profit4.text|dot,Преимущество №4. Описание.,"Для сделок на разницу цен индексов доступны самые ликвидные активы этой категории (например, Dow Jones, NASDAQ и другие)."
2.7.2. Описание рынка,,,
132,indicesAssetsText.title,Заголовок,Особенности трейдинга фондовыми индексами
133,indicesAssetsText.text|dot,Подзаголовок,"Индексы чаще используются для долгосрочного инвестирования, так как их волатильность несколько ниже, чем у других категорий активов. Несмотря на это, сделки на индексы в формате контрактов на разницу цен отличаются выгодными условиями. Убедитесь в этом сами!"
2.8. Криптовалюты,,,
2.8.1. Посадочный экран,,,
134,cryptoHeaderText.title,Заголовок,CFD-торговля криптовалютой
135,cryptoHeaderText.text|dot,Подзаголовок,Давно хотели получить доступ к торговле криптовалютой на разницу цен? Теперь у вас есть такая возможность! Открывайте счет и сразу же получайте доступ к уникальным цифровым токенам в терминале Company Name.
136,cryptoProfitsText.profit1.title,Преимущество №1. Заголовок.,100%-ая точность котировок
137,cryptoProfitsText.profit1.text|dot,Преимущество №1. Описание.,В CFD-торговле высоколиквидными активами очень важна точность котировок без каких-либо проскальзываний и реквот.
138,cryptoProfitsText.profit2.title,Преимущество №2. Заголовок.,Скоростное исполнение
139,cryptoProfitsText.profit2.text|dot,Преимущество №2. Описание.,"Уже с первых сделок вы обратите внимание на молниеносное исполнение ордеров, не зависимо от времени суток."
140,cryptoProfitsText.profit3.title,Преимущество №3. Заголовок.,Широкий выбор криптовалют
141,cryptoProfitsText.profit3.text|dot,Преимущество №3. Описание.,"На выбор уже доступны все базовые и наиболее ликвидные криптовалюты, но их список постоянно увеличивается."
142,cryptoProfitsText.profit4.title,Преимущество №4. Заголовок.,Комиссия и переплаты 0%
143,cryptoProfitsText.profit4.text|dot,Преимущество №4. Описание.,Исполнение ордеров на разницу цен криптовалют осуществляется без каких-либо дополнительных платежей и комиссий.
2.8.2. Описание рынка,,,
144,cryptoAssetsText.title,Заголовок,Особенности трейдинга криптовалютой
145,cryptoAssetsText.text|dot,Подзаголовок,CFD-торговля криптовалютой имеет множество преимуществ. Вам не нужно физически покупать токены и хранить их на своем криптовалютном кошелке. В таком случае вы сможете заработать только при значительном росте рынка. А торговля на разницу цен позволяет торговать с кредитным плечом и зарабатывать при любой рыночной ситуации.
3. Торговые условия,,,
3.1. Посадочный экран,,,
146,tradingHeaderText.title,Заголовок,Выгодные торговые условия
147,tradingHeaderText.text|dot,Подзаголовок,"Ознакомьтесь со спецификацией контрактов и с условиями исполнения ордеров с разными финансовыми инструментами. Мы уверены, что вы по достоинству оцените низкие маржинальные требования, уменьшенные спреды и отсутствие скрытых комиссий."
3.2. Калькулятор трейдера,,,
148,tradingCalculatorText.title,Заголовок,Торговый калькулятор для расчета сделок
149,tradingCalculatorText.text|dot,Подзаголовок,"Информативный и точный калькулятор трейдера позволяет принять решение до открытия ордера. Всего за одно нажатие кнопки вы узнаете потенциальный исход сделки, размер спреда, маржинальные требования и другое."
3.3. Расчетные данные,,,
150,estimationText.offer_1,Инструмент,"Инструмент: <div class=""description"">указывайте выбранный финансовый инструмент из списка</div>"
151,estimationText.offer_2,Цена открытия,"Цена: <div class=""description"">укажите предположительную цену открытия и закрытия ордера, чтобы узнать возможный результат</div>"
152,estimationText.offer_3,Объем сделки,"Объем сделки: <div class=""description"">укажите точный объем сделки в лотах</div>"
153,estimationText.offer_4,"Спред, в пунктах","Спред в пунктах: <div class=""description"">просчитывается автоматически исходя из разницы между ценами Ask и Bid</div>"
154,estimationText.offer_5,"Своп, в USD","Своп в USD: <div class=""description"">просчитывается автоматически исходя из стоимости переноса позиции в ночное время</div>"
155,estimationText.offer_6,Маржа в USD,"Маржа: <div class=""description"">указанные данные - это минимальный размер свободного депозита, который необходим для осуществления сделки</div>"
156,estimationText.offer_7,Прибыль в USD,"Прибыль: <div class=""description"">указывается вероятная прибыль на основании введенных параметров</div>"
3.4. Пример расчета,,,
157,estimationText.h2,Заголовок,Простой пример расчета на торговом калькуляторе
158,estimationText.ul_title,Подзаголовок,Исходные данные
159,estimationText.li_1,Данные №1,Инструмент
160,estimationText.li_2,Данные №2,Цена открытия
161,estimationText.li_3,Данные №3,Объем сделки
162,estimationText.li_4,Данные №4,Спред в пунктах
163,estimationText.li_5,Данные №5,Своп в USD
164,estimationText.li_6,Данные №6,Маржа
165,estimationText.li_7,Данные №7,Прибыль
4. О компании,,,
4.1. О компании + Показатели,,,
166,aboutHeaderText.title,Слоган-заголовок,Ваш стабильный партнер и надежный помощник в мире онлайн-торговли!
167,aboutHeaderText.text|dot,Подзаголовок,"Company Name предоставляет клиентам доступ к CFD-трейдингу с 2018 года. За это время была сформирована опытная команда, заключено партнерство с крупнейшими компаниями, разработаны уникальные IT-продукты и многое другое. На данный момент компания оптимизирует торговые условия и заботится о финансовых результатах каждого трейдера."
168,aboutCounterText.counter1.title,Показатель №1,<span class='indicator-number_1' data-indicator-number='34600'>0</span>
169,aboutCounterText.counter1.text,Текст показателя №1,активных трейдеров
170,aboutCounterText.counter2.title,Показатель №2,<span class='indicator-number_2' data-indicator-number='331200'>0</span>
171,aboutCounterText.counter2.text,Текст показателя №2,открытых ордеров ежедневно
172,aboutCounterText.counter3.title,Показатель №3,<span class='indicator-number_3' data-indicator-number='250'>0</span>+
173,aboutCounterText.counter3.text,Текст показателя №3,торговых инструментов
174,aboutCounterText.counter4.title,Показатель №4,<span class='indicator-number_4' data-indicator-number='112'>0</span> млн
175,aboutCounterText.counter4.text,Текст показателя №4,долларов ежедневный оборот наших клиентов
176,aboutCounterText.counter5.title,Показатель №5,<span class='indicator-number_5' data-indicator-number='4'>0</span>
177,aboutCounterText.counter5.text,Текст показателя №5,года на рынке брокеров
4.2. Вы в центре всего,,,
178,aboutConditionsText.title,Заголовок,Главная миссия — это лучшие условия онлайн-торговли
179,aboutConditionsText.text|dot,Подзаголовок,"Наша цель заключается в том, чтобы изменить ваш подход к личным финансам путем внедрения комплексных решений для инвестирования, расходования и управления деньгами."
4.3. Цели и задачи компании,,,
180,aboutGoalsText.h2,Общий заголовок,Главные миссии компании
181,aboutGoalsText.goal1.title,Заголовок №1,Обеспечивать доступ к любым стратегиям торговли
182,aboutGoalsText.goal1.text|dot,Описание заголовка №1,Один из приоритетов нашей компании — позволить нашим клиентам принимать взвешенные и обдуманные решения. Это возможно благодаря доступу к любым торговым стратегиям и тактикам.
183,aboutGoalsText.goal2.title,Заголовок №2,Оптимизировать доступ трейдеров к торговле
184,aboutGoalsText.goal2.text|dot,Описание заголовка №2,"Команда Company Name работает над упрощением доступа пользователей к торговым инструментам. В частности, снижаются маржинальные требования, упрощается регистрация и многое другое."
4.4. Больше возможностей для трейдинга,,,
185,aboutQualityText.title,Заголовок №1,Ваш финансовый успех превыше всего!
186,aboutQualityText.text|dot,Описание заголовка №1,Команда Company Name стремится создать максимально благоприятные условия для онлайн-торговли. Это заметно во всех аспектах сотрудничества. Сразу после регистрации вы получаете неограниченный доступ к более чем 250 финансовым инструментам на выгодных условиях. Без каких-либо ограничений.
4.5. Наша история,,,
187,aboutHistoryText.h2,Общий заголовок,История развития Company Name
188,aboutHistoryText.year1.title,2018 год. Заголовок,Начало
189,aboutHistoryText.year1.text|dot,2018 год. Описание,"Первый год работы компании знаменовался трудностями, но и одновременно успехами. В этот период более 4000 трейдеров начали торговаться с компанией и получили доступ к более чем 200 финансовым инструментам. "
190,aboutHistoryText.year2.title,2019 год. Заголовок,Эффективная стратегия развития
191,aboutHistoryText.year2.text|dot,2019 год. Описание,"В 2019 году компания активно росла, привлекала тысячи новых клиентов и создавала новую стратегию развития."
192,aboutHistoryText.year3.title,2020 год. Заголовок,Успешные IT-решения
193,aboutHistoryText.year3.text|dot,2020 год. Описание,"В 2020 году команда разработчиков компании создала несколько успешных проектов, которые помогают клиентам ежедневно торговать на финансовых рынках."
194,aboutHistoryText.year4.title,2021 год. Заголовок,Международный менеджмент
195,aboutHistoryText.year4.text|dot,2021 год. Описание,В 2021 году команда уделяет много времени и усилий для заключения партнерств с крупными компаниями и финансовыми центрами мира.
4.6. Платформа для торговли разработанная для людей.,,,
196,aboutPlatformText.title,Заголовок,Функциональная платформа для торговли Форекс и CFD
197,aboutPlatformText.text|dot,Подзаголовок,"Платформа для торговли создана с нуля для потребностей трейдеров Company Name. Она представляет собой бесплатный инструмент для технического анализа, исполнения сделок и прогнозирования. "
198,aboutPlatformText.advantage1,Преимущества №1,Огромное количество аналитических инструментов
199,aboutPlatformText.advantage2,Преимущества №2,Невозможность уйти в минус по счету
200,aboutPlatformText.advantage3,Преимущества №3,Помощь 24 часа в сутки
201,aboutPlatformText.advantage4,Преимущества №4,Скорость обработки ордеров
202,aboutPlatformText.advantage5,Преимущества №5,Безопасность сделок
203,aboutPlatformText.advantage6,Преимущества №6,Интуитивно понятный интерфейс
204,aboutPlatformText.advantage7,Преимущества №7,Полная выписка по депозиту
5. Лицензии.,,,
5.1. Посадочный экран,,,
205,licensesHeaderText.title,Заголовок,Финансовая защищенность благодаря регуляторам и партнерам
206,licensesHeaderText.text,Подзаголовок к заголовку,Вы можете быть уверены в абсолютной защищенности и сохранности своего депозита за счет надежного контроля со стороны регуляторов и партнеров. Ознакомиться с ними можно на этой странице.
5.2. Информация о регуляторах и банках,,,
207,licensesListText.license1.title,Заголовок №1,CySec
208,licensesListText.license1.text,Описание №1,Кипрская Комиссия по ценным бумагам и биржам — популярная среди брокеров лицензионная организация из Кипра.
209,licensesListText.license2.title,Заголовок №2,ASIC
210,licensesListText.license2.text,Описание №2,"Австралийская комиссия по ценным бумагам и инвестициям, которая контролирует все финансовые рынки Австралии и мира, в том числе Форекс."
211,licensesListText.license3.title,Заголовок №3,IFSC
212,licensesListText.license3.text,Описание №3,"IFSC (International Financial Services Commission of Belize) относится к регулирующему органу Белиз, основная цель которого – лицензирование и проверка исполнения правил."
213,licensesListText.license4.title,Заголовок №4,VFSC
214,licensesListText.license4.text,Описание №4,Vanuatu Financial Services Commission формально осуществляет контроль над финансовыми рынками острова Вануату и других регионов.
215,licensesListText.license5.title,Заголовок №5,FSC Mauritius
216,licensesListText.license5.text,Описание №5,"Financial Services Commission Mauritius – авторитетный регулятор финансовых рынков Маврикия и ряда европейских стран, а также островных государств."
217,licensesListText.license6.title,Заголовок №6,Morgan Stanley
218,licensesListText.license6.text,Описание №6,"Один из крупнейших банковских холдингов мира, который является поставщиком ликвидности для Форекс-компаний."
219,licensesListText.license7.title,Заголовок №7,UBS
220,licensesListText.license7.text,Описание №7,"Швейцарский глобальный банк, который является международным финансовым партнером многих компаний и организаций, включая Форекс-брокеров."
221,licensesListText.license8.title,Заголовок №8,MiFID
222,licensesListText.license8.text,Описание №8,"MiFID - это Директива Европейского союза о рынках финансовых инструментов, регулирующая деятельность их участников."
6. Ошибка 404.,,,
223,headerText404.title,Заголовок,Ошибка 404
224,headerText404.text,Подзаголовок,"Данной страницы не существует, обратитесь в службу поддержки."
225,headerText404.textMainPage,Вернуться на главную страницу,Вернуться на главную страницу
226,headerText404.textSupport,Служба технической поддержки,Служба технической поддержки
8. Формы,,,
8.1. Заголовки форм,,,
228,formsText.titleEnter,Вход в личный кабинет,Вход в личный кабинет
229,formsText.titleCallback,Оставить заявку,Оставить заявку
