id,constant,position,translate
29,indexBenefitsText.benefit4.title,Преимущество №4,Alle Handelsstrategien und Taktiken
30,indexBenefitsText.benefit4.text|dot,Описание преимущества №4,"Es dürfen jede Handelsstrategie und -taktik verwenden, unabhängig von der Situation"
1.4. Как начать.,,,
31,indexStepsText.h2,Главный заголовок раздела,Sie sind nur wenige Schritte vom Status eines Händlers entfernt
32,indexStepsText.step1.title,Шаг №1,Ein neues Konto erstellen
33,indexStepsText.step1.text|dot,Описание Шага №1,Erstens müssen Sie zum Registrierungsbereich gehen und mit den Kontaktdaten des Benutzers ein einfaches Formular ausfüllen
34,indexStepsText.step2.title,Шаг №2,Autorisierung auf dem persönlichen Konto
35,indexStepsText.step2.text|dot,Описание Шага №2,Unmittelbar nach der Registrierung können Sie sich mit dem empfangenen Benutzernamen und dem Passwort bei Ihrem persönlichen Konto anmelden
36,indexStepsText.step3.title,Шаг №3,Einlagenauffüllung.
37,indexStepsText.step3.text|dot,Описание Шага №3,Sie können Ihre Kaution auf verschiedene bequeme Weise auffüllen. Es dauert ziemlich viel Zeit
1.5. Информация об аккаунтах.,,,
38,indexAccountsText.h2,Главный заголовок раздела,Typen von Handelskonten
39,indexAccountsText.account1.title,Аккаунт №1,Start Trade
40,indexAccountsText.account1.text|dot,Подзаголовок для аккаунта №1,Bewerten Sie die Qualität der Handelsbedingungen und die Umsetzungsgeschwindigkeit mit einem Grundkonto-Typ für Anfänger und bereits erfahrene Händler
41,indexAccountsText.account2.title,Аккаунт №2,Trade Invest
42,indexAccountsText.account2.text|dot,Подзаголовок для аккаунта №2,Umfangreiche Möglichkeiten für den professionellen Handel an den Finanzmärkten ohne Einschränkungen
43,indexAccountsText.account3.title,Аккаунт №3,Trade PRO
44,indexAccountsText.account3.text|dot,Подзаголовок для аккаунта №3,Besondere Aufmerksamkeit auf Details und erweiterten Zugriff auf verschiedene Finanzinstrumente mit speziellen Ausführungsbedingungen
45,indexAccountsText.account_condition_1,Минимальный депозит:,Mindesteinzahlung
46,indexAccountsText.account_condition_2,Кредитное плечо:,Hebel
47,indexAccountsText.account_condition_3,Моментальное исполнение,Sofortige Ausfühenng
48,indexAccountsText.account_condition_4,Торговля криптовалютами и металлами,Handel mit Kryptowähenngen und Metallen
49,indexAccountsText.account_condition_5,Возможность инвестиций в ПАММ-счета,PAMM-Konten investieren
50,indexAccountsText.account_condition_6,Отсутствие свопа,Kein Tausch
51,indexAccountsText.account_condition_7,Торговля ETF и индексами,ETF and index trading
52,indexAccountsText.account_condition_8,Страхование депозитов,Einlagensicheenng
53,indexAccountsText.account_condition_9,Персональный менеджер,Persönlicher Manager
54,indexAccountsText.account_condition_10,Открытие личного ПАММ-счета,Eröffnung eines persönlichen PAMM-Kontos
53,indexAccountsText.account_condition_11,Защита депозитов,Einlagenschutz
54,indexAccountsText.account_condition_12,Круглосуточная поддержка,24-Stunden-Support
1.6. Новости,,,
55,indexNewsText.h2,Главный заголовок раздела,Neueste wirtschaftliche news.
1.7. Футер,,,
56,footerContent,Футер текст,"Company Name ist angemeldet bei: Frankreich, Ile-de-France, Linie A, Marne-la-Vallee Chessie Station. Die Aktivitäten des Unternehmens werden gemäß den Anforderungen der Europäischen Wertpapiermarktaufsichtsbehörde (Lizenznummer: 096/08), der australischen Wertpapier- und Investments-Kommission (ASIC) (19-365mr) und der Finanzbehörde des Vereinigten Königreichs durchgeführt (FCA) FRN: 584283."
2. Рынки и инструменты,,,
2.2. Обзор рынков,,,
2.2.1. Посадочный экран,,,
57,marketsHeaderText.title,Заголовок,Überblick über die Finanzmärkte
58,marketsHeaderText.text|dot,Подзаголовок,"Dank des Zugangs zu den wichtigsten Finanzmärkten können Sie sich nicht einschränken, indem Sie Handelsstrategien und Taktiken verwenden. Wählen Sie die liquiden Vermögenswerte aus und handeln Sie jederzeit günstigerweise"
59,commonMarketsText.title_graph,Загловок торгового графика,Handelsgerät-Chart
60,commonMarketsText.title_table,Заголовок таблицы инструментов,Instrumententisch
61,commonMarketsText.footnote,Часы работы рынков,* Öffnungs- und Schließzeiten werden durch UTC +0 angezeigt
2.2.2. Валюты,,,
62,marketsListText.market1.title,Заголовок,Währung
63,marketsListText.market1.text|dot,Подзаголовок,"Zusammen mit Company Name können Sie die gesamte Überlegenheit des CFD-Handels in Währung fühlen. Sie können Transaktionen buchstäblich in einem Klick tätigen, mit günstigen Ausführungsbedingungen"
2.2.3. Металлы,,,
64,marketsListText.market2.title,Заголовок,Edelmetalle
65,marketsListText.market2.text|dot,Подзаголовок,"Intuitiver CFD-Handel in Edelmetallen ist jedem mit Company Name verfügbar. Die meisten liquiden Vermögenswerte werden vorgestellt, um auszuwählen, und die Ausführungsbedingungen sind für Anfänger und sogar erfahrene Händler günstig"
2.2.4. Акции,,,
66,marketsListText.market3.title,Заголовок,Unternehmensbestände
67,marketsListText.market3.text|dot,Подзаголовок,"Möchten Sie ein Teilnehmer an der Börse sein und Transaktionen mit Wertpapieren der besten Unternehmen der Welt machen? Dazu reicht es aus, ein Konto mit Company Name zu eröffnen. Danach erhalten Sie absolute Zugang zu CFD-Transaktionen mit Aktien von Facebook, Tesla und anderen Unternehmen auf der ganzen Welt"
2.2.5. Товары,,,
68,marketsListText.market4.title,Заголовок,Rohmaterial
69,marketsListText.market4.text|dot,Подзаголовок,"Den liquiden Rohstoffen für den Preisprogramm handeln. Dies bedeutet, dass Sie nur einen kleinen Betrag haben müssen, um einen vollständigen Teilnehmer auf dem Commodity-Finanzmarkt zu werden. Sie werden von den niedrigen Margenanforderungen und günstigen Begriffs für die Ausführung von Bestellungen überrascht sein"
2.2.6. Индексы,,,
70,marketsListText.market5.title,Заголовок,Lagerindizes.
71,marketsListText.market5.text|dot,Подзаголовок,Lagerindizes sind einer der liquiden Finanzinstrumente. Von der ersten Transaktion mit Indizes werden Sie ihre Vorteile schätzen
2.2.7. Криптовалюты,,,
72,marketsListText.market6.title,Заголовок,Kryptozuglinge.
73,marketsListText.market6.text|dot,Подзаголовок,"Der Cryptocurrency-Markt war noch nie so nah! Dank des CFD-Tradings müssen Sie keine zusätzlichen Geldbörsen registrieren und in Erwartung ihres Wachstums kaufen. Trade CFDS und erzielen Leistungen, unabhängig davon, welche Richtung der Markt sich bewegt"
2.3. Валюты,,,
2.3.1. Посадочный экран,,,
74,forexHeaderText.title,Заголовок,CFD-Handel der Währung
75,forexHeaderText.text|dot,Подзаголовок,Die Basis des CFD-Handels am Devisenmarkt ist die Verwendung von Hebelwirkung. Gleichzeitig bleibt die Währung das wichtigste Finanzinstrument des Devisenmarktes. Ihre Zitate spiegeln das Verhältnis des Preises der Hauptwährung an die Sekundärkunde wider
76,forexProfitsText.profit1.title,Преимущество №1. Заголовок.,Ausführung in 60-80 ms
77,forexProfitsText.profit1.text|dot,Преимущество №1. Описание.,Die Hochgeschwindigkeit der Durchführung von Transaktionen mit Währung wird aufgrund zuverlässiger Liquiditätsaggregatoren durchgeführt
78,forexProfitsText.profit2.title,Преимущество №2. Заголовок.,Garantierte Liquidität.
79,forexProfitsText.profit2.text|dot,Преимущество №2. Описание.,"Der Währungsmarkt hat die größte Kapitalisierung und das größte tägliche Tauschvolumen, das Liquidität garantiert"
80,forexProfitsText.profit3.title,Преимущество №3. Заголовок.,Die niedrigsten Margenanforderungen
81,forexProfitsText.profit3.text|dot,Преимущество №3. Описание.,"Sie können auch mit einer kleinen Kaution, unabhängig von Ihrer Erfahrung und Ihren Fähigkeiten, CFDs auf Währung anfangen zu tauschen"
82,forexProfitsText.profit4.title,Преимущество №4. Заголовок.,Ein praktisches Terminal für Transaktionen
83,forexProfitsText.profit4.text|dot,Преимущество №4. Описание.,"Es ist am bequemsten, Transaktionen mit Währung und anderen Vermögenswerten über das Funktionsterminal Company Name zu treffen."
2.3.2. Описание рынка,,,
84,forexAssetsText.title,Заголовок,Merkmale der Handelswährung
85,forexAssetsText.text|dot,Подзаголовок,"Die wichtigste Funktion des CFD-Handels in Währung ist, dass dieser Markt rund um die Uhr, 5 Tage in der Woche verfügbar ist. Gleichzeitig können Sie auch mit einem Mindestvolumen von 0,01 Los Transaktionen herstellen. Dadurch können Sie die wirtschaftliche Situation der Welt besser reagieren und nicht den größten Teil Ihrer Anzahlung gleichzeitig riskieren"
2.4. Металлы,,,
2.4.1. Посадочный экран,,,
86,metalsHeaderText.title,Заголовок,CFD - Handel in Edelmetallen
87,metalsHeaderText.text|dot,Подзаголовок,"Der Fokus des Metallmarktes ist auf Gold, Platin und Silber. Diese wertvollen Materialien haben einen hohen Wert und werden häufig als Diversifizierung für Anlageportfolios eingesetzt. Dies ist nicht überraschend, da Transaktionen mit Metallen konsequent hohe Gewinne bringen können"
88,metalsProfitsText.profit1.title,Преимущество №1. Заголовок.,Geringe Anforderungen an das Losmenge
89,metalsProfitsText.profit1.text|dot,Преимущество №1. Описание.,"Es ist möglich, Transaktionen mit Edelmetallen mit einem Volumen von 0,01 Lots herzustellen, das den Margin-Anforderungen minimiert"
90,metalsProfitsText.profit2.title,Преимущество №2. Заголовок.,Einige der niedrigsten Spreads
91,metalsProfitsText.profit2.text|dot,Преимущество №2. Описание.,"Von den ersten Transaktionen mit Metallen erkennen Sie ein sehr niedriges Spread-Spreads, unabhängig vom ausgewählten Asset"
92,metalsProfitsText.profit3.title,Преимущество №3. Заголовок.,Jegliche Strategien und Taktiken
93,metalsProfitsText.profit3.text|dot,Преимущество №3. Описание.,Im CFD-Handel in Edelmetallen gibt es keine Einschränkungen der verwendeten Strategien und Taktiken
94,metalsProfitsText.profit4.title,Преимущество №4. Заголовок.,Transparente Preisgestaltung.
95,metalsProfitsText.profit4.text|dot,Преимущество №4. Описание.,"Achten Sie auf die hohe Genauigkeit der Zitate, die aufgrund der Anbieter der flüssigen obersten Ebene möglich geworden ist"
2.4.2. Описание рынка,,,
96,metalsAssetsText.title,Заголовок,Merkmale des Handels in Edelmetallen
97,metalsAssetsText.text|dot,Подзаголовок,"Der CFD-Handel in Edelmetallen hat immer Anfänger und erfahrene Händler angezogen. Es geht um günstige Handelsbedingungen. In niedrigen Spreads in niedrigen Spreads das Fehlen von verborgenen Kommissionen sowie in klaren und vorhersehbaren Dynamik von Zitaten. Es reicht aus, um Zeit mit der Analyse des Metallmarktes zu verbringen, um die Bewegung ihrer Preise genauer vorhersagen"
2.5. Акции,,,
2.5.1. Посадочный экран,,,
98,stocksHeaderText.title,Заголовок,CFD-Aktienhandel
99,stocksHeaderText.text|dot,Подзаголовок,"Aktien von Unternehmen sind eines der rentabelsten Finanzinstrumente, um auf den Preisunterschied Geld zu verdienen. Studieren Sie den Börsen, analysieren, prognostizieren und profitieren Sie einen Gewinn!"
100,stocksProfitsText.profit1.title,Преимущество №1. Заголовок.,One-Click-Bestellungen
101,stocksProfitsText.profit1.text|dot,Преимущество №1. Описание.,"Sie müssen keine Zeit verbringen, um Trades auszuführen, da jeder Kauf- oder Verkaufsbestellung in einem Klick eröffnet wird"
102,stocksProfitsText.profit2.title,Преимущество №2. Заголовок.,Zugang zu verschiedenen Arten von Werbeaktionen
103,stocksProfitsText.profit2.text|dot,Преимущество №2. Описание.,"Dutzende von Aktien von Unternehmen verschiedener Typen, einschließlich Blue-Chip-Wertpapiere, können zur Durchführung von Transaktionen verwendet werden"
104,stocksProfitsText.profit3.title,Преимущество №3. Заголовок.,Informative Analyse im Terminal
105,stocksProfitsText.profit3.text|dot,Преимущество №3. Описание.,"Es ist sehr praktisch, das Aktiendiagramm im multifunktionalen Handelsklemme Company Name zu verfolgen"
106,stocksProfitsText.profit4.title,Преимущество №4. Заголовок.,Es gibt keine Provisionen zum Kauf und Verkauf
107,stocksProfitsText.profit4.text|dot,Преимущество №4. Описание.,Alle Bestellungen für den Kauf und den Verkauf von Unternehmensaktien werden ohne Provisionen und ohne zusätzliche Kosten ausgeführt
2.5.2. Описание рынка,,,
108,stocksAssetsText.title,Заголовок,Merkmale des Aktienhandels
109,stocksAssetsText.text|dot,Подзаголовок,"Das Hauptmerkmal des CFD-Handels in Aktien ist die Tatsache, dass sie nicht mit diesem Handelsformat physisch gekauft werden müssen. Und Sie können Geld verdienen, wenn sich der Börse nach unten bewegt, und während des schnellen Wachstums. Sie können auch jede Handelsstrategie verwenden, die sowohl für Anfänger als auch für erfahrene Händler von Vorteil ist"
2.6. Товары,,,
2.6.1. Посадочный экран,,,
110,commoditiesHeaderText.title,Заголовок,CFD - Handel in Rohstoffen
111,commoditiesHeaderText.text|dot,Подзаголовок,Trading CFDs auf Rohstoffe mit Company Name ist absolut sicher. Handelöl und andere CFDs auf Rohstoffe online mit einer einzigartigen Handelsplattform
112,commoditiesProfitsText.profit1.title,Преимущество №1. Заголовок.,Transaktionen mit Öl und Gas
113,commoditiesProfitsText.profit1.text|dot,Преимущество №1. Описание.,"Der Rohstoffmarkt umfasst zwei der beliebtesten Rohstoffe: Öl und Gas, das im CFD-Format gehandelt werden kann"
114,commoditiesProfitsText.profit2.title,Преимущество №2. Заголовок.,Treue Ausführungsbedingungen
115,commoditiesProfitsText.profit2.text|dot,Преимущество №2. Описание.,Jede Reihenfolge mit Rohstoffen wird ohne Verzögerungen ohne versteckte Provisionen und mit wettbewerbsfähigen Spreads ausgeführt
116,commoditiesProfitsText.profit3.title,Преимущество №3. Заголовок.,Keine Volumeneinschränkungen.
117,commoditiesProfitsText.profit3.text|dot,Преимущество №3. Описание.,Transaktionen für Rohstoffe im Format von Verträgen für die Preisunterschiede haben keine Einschränkungen des Volumens und des Verfallsdatums
118,commoditiesProfitsText.profit4.title,Преимущество №4. Заголовок.,Umfassender Kundendienst
119,commoditiesProfitsText.profit4.text|dot,Преимущество №4. Описание.,Die professionelle Kundenunterstützung von der Gesellschaft eines Brokers ist sehr wichtig für den Handel an der Ware und anderen Märkten
2.6.2. Описание рынка,,,
120,commoditiesAssetsText.title,Заголовок,Merkmale des Rohstoffhandels
121,commoditiesAssetsText.text|dot,Подзаголовок,"Öl und Gas sind wichtige Rohstoffe, die die Grundlage der Weltwirtschaft bilden. Daher ist es für einen erfolgreichen CFD-Handel mit diesen Finanzinstrumenten erforderlich, um die politische und wirtschaftliche Situation zu analysieren"
2.7. Индексы,,,
2.7.1. Посадочный экран,,,
122,indicesHeaderText.title,Заголовок,CFD-Indice-Handel
123,indicesHeaderText.text|dot,Подзаголовок,"Indice CFDs sind spezielle Verträge, in denen Käufer und Verkäufer Wetten auf das Wachstum oder den Rückgang des Börsenmarkts setzen"
124,indicesProfitsText.profit1.title,Преимущество №1. Заголовок.,Keine begrenzten Verfallstermine
125,indicesProfitsText.profit1.text|dot,Преимущество №1. Описание.,"Sie bestimmen unabhängig, wie lange Ihre Bestellung aktiv ist"
126,indicesProfitsText.profit2.title,Преимущество №2. Заголовок.,Keine Überzahlung für Swaps
127,indicesProfitsText.profit2.text|dot,Преимущество №2. Описание.,Beschränken Sie sich nicht auf die Bedingungen der Bestellausführung aufgrund von Abwesenheit oder Mindestgröße der Swaps
128,indicesProfitsText.profit3.title,Преимущество №3. Заголовок.,Sparen Sie auf der Kommission
129,indicesProfitsText.profit3.text|dot,Преимущество №3. Описание.,"Durch die Erstellung von CFD-Transaktionen auf Indizes mit Company Name sparen Sie die Kommission, ohne Überzahlung auch für langfristige Transaktionen"
130,indicesProfitsText.profit4.title,Преимущество №4. Заголовок.,Die meisten flüssigsten Indizes
131,indicesProfitsText.profit4.text|dot,Преимущество №4. Описание.,"Das liquidrigste Assets dieser Kategorie (z. B. Dow Jones, Nasdaq und andere) stehen Transaktionen zum Unterschied in den Indice-Preisen zur Verfügung"
2.7.2. Описание рынка,,,
132,indicesAssetsText.title,Заголовок,Merkmale des Aktien-Indice-Handels
133,indicesAssetsText.text|dot,Подзаголовок,"Die Indizes werden häufiger für langfristige Investitionen eingesetzt, da ihre Volatilität etwas niedriger ist als die anderer Asset-Kategorien. Trotzdem unterscheiden sich Indice-Transaktionen im Format von Verträgen um die Preise in günstiger Hinsicht. Überzeugen Sie sich selbst!"
2.8. Криптовалюты,,,
2.8.1. Посадочный экран,,,
134,cryptoHeaderText.title,Заголовок,CFD-Cryptocurcy-Handel
135,cryptoHeaderText.text|dot,Подзаголовок,Wollten Sie den Zugang zum Cryptocurcysting-Handel für den Preisunterschied für lange Zeit erhalten? Jetzt haben Sie eine solche Gelegenheit! Eröffnen Sie ein Konto und erhalten Sie sofort den Zugriff auf einzigartige digitale Token im Company Name -Tanal
136,cryptoProfitsText.profit1.title,Преимущество №1. Заголовок.,100% Genauigkeit der Zitate
137,cryptoProfitsText.profit1.text|dot,Преимущество №1. Описание.,In der CFD-Handel mit hochliquiden Ressourcen ist die Genauigkeit der Zitate ohne Verriegelung und Requote sehr wichtig
138,cryptoProfitsText.profit2.title,Преимущество №2. Заголовок.,Hochgeschwindigkeitsausführung
139,cryptoProfitsText.profit2.text|dot,Преимущество №2. Описание.,"Von den ersten Transaktionen achten Sie auf die blitzschnelle Ausführung von Bestellungen, unabhängig von der Tageszeit"
140,cryptoProfitsText.profit3.title,Преимущество №3. Заголовок.,Eine große Auswahl an Kryptokürmen
141,cryptoProfitsText.profit3.text|dot,Преимущество №3. Описание.,"Alle grundlegenden und flüssigen Kryptokürkleiner sind bereits zur Auswahl verfügbar, aber ihre Liste steigt ständig an"
142,cryptoProfitsText.profit4.title,Преимущество №4. Заголовок.,Kommission und Überzahlungen sind 0%
143,cryptoProfitsText.profit4.text|dot,Преимущество №4. Описание.,Die Durchführung von Bestellungen für den Unterschied in den Preisen von Kryptokürsten wird ohne zusätzliche Zahlungen und Kommissionen durchgeführt
2.8.2. Описание рынка,,,
144,cryptoAssetsText.title,Заголовок,Merkmale des CryptoCurrency-Handels
145,cryptoAssetsText.text|dot,Подзаголовок,"Der CFD-Trading in CryptoCurcy hat viele Vorteile. Sie müssen nicht körperlich kauft, und lagern Sie sie auf Ihrer Cryptocurrency-Brieftasche. In diesem Fall können Sie nur mit einem erheblichen Marktwachstum verdienen. Durch den Handel mit den Preisproblemen können Sie mit Hebelwirkung handeln und Geld in jeder Marktsituation verdienen"
3. Торговые условия,,,
3.1. Посадочный экран,,,
146,tradingHeaderText.title,Заголовок,Günstige Handelsbedingungen
147,tradingHeaderText.text|dot,Подзаголовок,"Lesen Sie die Angabe von Verträgen und die Bedingungen für die Ausführung von Bestellungen mit unterschiedlichen Finanzinstrumenten. Wir sind sicher, dass Sie die niedrigen Margenanforderungen erkennen, reduzierte Spreads und das Fehlen von verborgenen Kommissionen"
3.2. Калькулятор трейдера,,,
148,tradingCalculatorText.title,Заголовок,Ein Handelsrechner zur Berechnung von Transaktionen
149,tradingCalculatorText.text|dot,Подзаголовок,"Mit einem informativen und genauen Trade-Rechner können Sie eine Entscheidung treffen, bevor Sie eine Bestellung eröffnen. Mit einem Klick lernen Sie das potenzielle Ergebnis der Transaktion, der Größe der Spread, den Margenanforderungen und mehr"
3.3. Расчетные данные,,,
150,estimationText.offer_1,Инструмент,"Instenment: <div class=""description"">geben Sie das ausgewählte Finanzinstenment aus der Liste an</div>"
151,estimationText.offer_2,Цена открытия,"Preis: <div class=""description"">geben Sie den geschätzten Preis für die Eröffnung und Schließung der Bestellung an, um das mögliche Ergebnis der Bestellung zu sehen</div>"
152,estimationText.offer_3,Объем сделки,"Handelsvolumen: <div class=""description"">genaue Angabe des Handelsvolumens in Losen</div>"
153,estimationText.offer_4,"Своп, в пунктах","Swap in punkten: <div class=""description"">wird automatisch auf der Genndlage der Differenz zwischen Ask- und Bid-Preisen berechnet</div>"
154,estimationText.offer_5,"Своп, в USD","Swap in USD: <div class=""description"">automatisch berechnet auf der Genndlage der Kosten für den Positions-Rollover in der Nacht</div>"
155,estimationText.offer_6,Маржа в USD,"Marge: <div class=""description"">die angegebenen Daten sind der Mindestbetrag der kostenlosen Einzahlung, der für die Durchfühenng einer Transaktion erforderlich ist</div>"
156,estimationText.offer_7,Прибыль в USD,"Gewinn: <div class=""description"">angabe des wahrscheinlichen Gewinns auf der Genndlage der aktuellen Parameter</div>"
3.4. Пример расчета,,,
157,estimationText.h2,Заголовок,Ein einfaches Beispiel für die Berechnung auf einem Handelsrechner
158,estimationText.ul_title,Подзаголовок,Anfangsdaten
159,estimationText.li_1,Данные №1,Instenment
160,estimationText.li_2,Данные №2,Eröffnungskurs
161,estimationText.li_3,Данные №3,Transaktionsvolumen
162,estimationText.li_4,Данные №4,Swap in punkten
163,estimationText.li_5,Данные №5,Swap in USD
164,estimationText.li_6,Данные №6,Margin
165,estimationText.li_7,Данные №7,Profitieren
4. О компании,,,
4.1. О компании + Показатели,,,
166,aboutHeaderText.title,Слоган-заголовок,Ihr stabiler Partner und zuverlässiger Assistent in der Welt des Online-Handels!
167,aboutHeaderText.text|dot,Подзаголовок,"Company Name bietet Kunden seit 2018 Zugriff auf den CFD-Handel an. In dieser Zeit wurde ein erfahrenes Team gebildet, Partnerschaften wurden mit den größten Unternehmen abgeschlossen, einzigartige IT-Produkte wurden entwickelt und vieles mehr. Im Moment optimiert das Unternehmen Handelsbedingungen und kümmert sich um die finanziellen Ergebnisse jedes Händlers"
168,aboutCounterText.counter1.title,Показатель №1,<span class='indicator-number_1' data-indicator-number='34600'>0</span>
169,aboutCounterText.counter1.text,Текст показателя №1,Offene Handelskonten
170,aboutCounterText.counter2.title,Показатель №2,<span class='indicator-number_2' data-indicator-number='331200'>0</span>
171,aboutCounterText.counter2.text,Текст показателя №2,Trades pro Tag
172,aboutCounterText.counter3.title,Показатель №3,<span class='indicator-number_3' data-indicator-number='250'>0</span>+
173,aboutCounterText.counter3.text,Текст показателя №3,Handelsinstenmente
174,aboutCounterText.counter4.title,Показатель №4,<span class='indicator-number_4' data-indicator-number='112'>0</span> mio
175,aboutCounterText.counter4.text,Текст показателя №4,Dollar tägliche Handelsvolumen
176,aboutCounterText.counter5.title,Показатель №5,<span class='indicator-number_5' data-indicator-number='4'>0</span>
177,aboutCounterText.counter5.text,Текст показателя №5,Jahre auf dem Markt
4.2. Вы в центре всего,,,
178,aboutConditionsText.title,Заголовок,Die Hauptmission ist die besten Bedingungen für den Online-Handel
179,aboutConditionsText.text|dot,Подзаголовок,"Unser Ziel ist es, Ihren Ansatz an die persönliche Finanzierung durch Umsetzung umfassender Lösungen für die Investition, Ausgaben und Verwaltung von Geld zu ändern"
4.3. Цели и задачи компании,,,
180,aboutGoalsText.h2,Общий заголовок,Die wichtigsten Missionen des Unternehmens
181,aboutGoalsText.goal1.title,Заголовок №1,Zugang zu allen Handelsstrategien bieten
182,aboutGoalsText.goal1.text|dot,Описание заголовка №1,"Eine der Prioritäten unseres Unternehmens besteht darin, unseren Kunden, informierte und angesehene Entscheidungen zu ermöglichen. Dies ist dank Zugang zu allen Handelsstrategien und Taktiken möglich"
183,aboutGoalsText.goal2.title,Заголовок №2,Optimieren Sie den Zugang der Händler auf den Handel
184,aboutGoalsText.goal2.text|dot,Описание заголовка №2,"Der Company Name Team arbeitet daran, den Zugriff auf den Benutzer auf Handelsgeräte zu vereinfachen. Insbesondere sind die Margenanforderungen reduziert, die Registrierung ist vereinfacht und vieles mehr"
4.4. Больше возможностей для трейдинга,,,
185,aboutQualityText.title,Заголовок №1,Ihr finanzieller Erfolg ist vor allem!
186,aboutQualityText.text,Описание заголовка №1,"Der Company Name Team ist bestrebt, die günstigsten Begriffe für den Online-Handel zu schaffen. Dies ist in allen Bereichen der Zusammenarbeit spürbar. Unmittelbar nach der Registrierung erhalten Sie einen unbegrenzten Zugriff auf mehr als 250 Finanzinstrumente zu günstigen Begriffen. Ohne Einschränkungen"
4.5. Наша история,,,
187,aboutHistoryText.h2,Общий заголовок,Entwicklungsgeschichte von Company Name
188,aboutHistoryText.year1.title,2017 год. Заголовок,Anfang
